ID,product_name,product_fullname,category,category_list,actual_price,discount_price,discount_percentage,img_link,product_link,mapped_user_id_list
698,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets","['Computers&Accessories', 'Accessories&Peripherals', 'Keyboards,Mice&InputDevices', 'GraphicTablets']",77500,54200,30,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/411UTnBl2TL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wacom-CTL-472-6-inch-3-5-inch-Graphic/dp/B078HRR1XV/ref=sr_1_322?qid=1672903011&s=computers&sr=1-322,"[5136, 2273, 7960, 1711, 1209, 8587, 8926, 6970]"
699,Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams,"['Computers&Accessories', 'Accessories&Peripherals', 'Audio&VideoAccessories', 'Webcams&VoIPEquipment', 'Webcams']",90600,30800,66,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31psvbJkfOL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Lenovo-Megapixel-Ultra-Wide-Rotation-Plug-n-Play/dp/B09P22HXH6/ref=sr_1_323?qid=1672903011&s=computers&sr=1-323,"[5388, 7524, 856, 1053, 2029, 733, 1171, 5555]"
700,Parker Quink Ink Bottle (Black),Parker Quink Ink Bottle (Black),"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|BottledInk","['OfficeProducts', 'OfficePaperProducts', 'Paper', 'Stationery', 'Pens,Pencils&WritingSupplies', 'Pens&Refills', 'BottledInk']",1600,1400,10,https://m.media-amazon.com/images/I/41ds2zVHE4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Parker-Quink-Ink-Bottle-Black/dp/B00LM4X3XE/ref=sr_1_324?qid=1672903011&s=computers&sr=1-324,"[5268, 7384, 7952, 2067, 2498, 245, 1235, 7634]"
701,Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery,"Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery, DSEE-Upscale, Splash Proof, 360RA, Fast Pair, in-Ear Bluetooth Headset with mic for Phone Calls (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","['Electronics', 'Headphones,Earbuds&Accessories', 'Headphones', 'In-Ear']",46000,26200,43,https://m.media-amazon.com/images/I/31lF-FdlrHL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Sony-Headphones-Customizable-Equalizer-DSEE-Upscale/dp/B09YLFHFDW/ref=sr_1_325?qid=1672903011&s=computers&sr=1-325,"[5936, 2334, 7190, 7193, 6968, 6562, 1899, 2606]"
702,Zebronics,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads,"['Computers&Accessories', 'Accessories&Peripherals', 'LaptopAccessories', 'CoolingPads']",16500,9900,40,https://m.media-amazon.com/images/I/31yI+SWuRzL._SY300_SX300_.jpg,https://www.amazon.in/Zebronics-ZEB-NC3300-Powered-Laptop-Cooling/dp/B07YWS9SP9/ref=sr_1_326?qid=1672903011&s=computers&sr=1-326,"[4786, 5056, 3419, 1920, 7303, 7004, 6193, 5002]"
703,Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads","['Computers&Accessories', 'Accessories&Peripherals', 'Keyboards,Mice&InputDevices', 'Keyboard&MiceAccessories', 'MousePads']",14800,7000,53,https://m.media-amazon.com/images/I/41i35PCzzaL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tukzer-Memory-Foam-Ergonomic-Mousepad-Suitable/dp/B08WLY8V9S/ref=sr_1_328?qid=1672903011&s=computers&sr=1-328,"[419, 6502, 5006, 7693, 6451, 8562, 3990, 8304]"
704,Infinity (JBL Glide 510,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear","['Electronics', 'Headphones,Earbuds&Accessories', 'Headphones', 'On-Ear']",66000,24400,63,https://m.media-amazon.com/images/I/41-U6BdQrcL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Infinity-Glide-510-Headphone-Equalizer/dp/B0873L7J6X/ref=sr_1_329?qid=1672903011&s=computers&sr=1-329,"[825, 2687, 1744, 3297, 7636, 4146, 4788, 5425]"
705,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases","['Computers&Accessories', 'Accessories&Peripherals', 'TabletAccessories', 'Bags,Cases&Sleeves', 'Cases']",41200,9100,78,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331,"[3826, 5190, 4855, 5563, 3013, 8985, 4198, 4416]"
706,Logitech M331 Silent Plus Wireless Mouse,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice","['Computers&Accessories', 'Accessories&Peripherals', 'Keyboards,Mice&InputDevices', 'Mice']",27100,21400,21,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31+Svp6IjpL._SY300_SX300_.jpg,https://www.amazon.in/Logitech-Silent-Wireless-Mouse-Black/dp/B01MQ2A86A/ref=sr_1_333?qid=1672903011&s=computers&sr=1-333,"[5351, 5050, 7699, 4500, 169, 4103, 1762, 73]"
707,Camel Artist Acrylic Color Box - 9ml Tubes,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,"['Home&Kitchen', 'CraftMaterials', 'PaintingMaterials', 'Paints']",5100,5100,0,https://m.media-amazon.com/images/I/51UTH-oHa9L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Camel-Camlin-Kokuyo-Acrylic-Color/dp/B00KIE28X0/ref=sr_1_334?qid=1672903011&s=computers&sr=1-334,"[6940, 7664, 1099, 7847, 4848, 724, 1864, 5341]"
708,Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets","['Computers&Accessories', 'Accessories&Peripherals', 'Keyboards,Mice&InputDevices', 'Keyboard&MouseSets']",24700,19000,23,https://m.media-amazon.com/images/I/41bX3o-ZHqL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Multimedia-Wireless-Keyboard-Technology/dp/B0BHYJ8CVF/ref=sr_1_336?qid=1672903011&s=computers&sr=1-336,"[6045, 4815, 2114, 8911, 5853, 727, 3164, 6358]"
709,SupCares Laptop Stand 7 Height Adjustable,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,"['Computers&Accessories', 'Accessories&Peripherals', 'LaptopAccessories', 'Lapdesks']",21400,8100,62,https://m.media-amazon.com/images/I/51seYZqgz5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SupCares-Adjustable-Aluminium-Ventilated-Foldable/dp/B0BCVJ3PVP/ref=sr_1_337?qid=1672903012&s=computers&sr=1-337,"[5298, 3917, 4307, 5447, 4966, 2421, 5293, 4301]"
710,ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","['Electronics', 'Headphones,Earbuds&Accessories', 'Headphones', 'In-Ear']",69300,16600,76,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31i5nmWFmhL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Zeb-Sound-N1-Bluetooth-Assistant/dp/B0B2931FCV/ref=sr_1_338?qid=1672903012&s=computers&sr=1-338,"[4057, 8877, 4229, 1015, 1393, 5884, 2844, 8571]"
711,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers&Accessories|Components|InternalSolidStateDrives,"['Computers&Accessories', 'Components', 'InternalSolidStateDrives']",66000,28400,57,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31kFRC4fP6L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Western-Digital-Green-240GB-Internal/dp/B09TMZ1MF8/ref=sr_1_339?qid=1672903012&s=computers&sr=1-339,"[1772, 1957, 922, 3725, 6426, 5633, 9045, 6046]"
712,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens","['OfficeProducts', 'OfficePaperProducts', 'Paper', 'Stationery', 'Pens,Pencils&WritingSupplies', 'Pens&Refills', 'GelInkRollerballPens']",4100,4100,0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41rm-mc937L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Octane-Pen-Neon-Refills/dp/B07VV37FT4/ref=sr_1_340?qid=1672903012&s=computers&sr=1-340,"[3154, 7577, 1241, 6871, 2633, 3057, 3792, 5026]"
713,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pens,"['Home&Kitchen', 'CraftMaterials', 'DrawingMaterials', 'DrawingMedia', 'Pens']",1600,1400,10,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51zIKeCjN-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-ITC-Octane-Colourburst-Pen/dp/B07JB2Y4SR/ref=sr_1_343?qid=1672903012&s=computers&sr=1-343,"[4111, 7963, 5641, 2693, 3645, 1327, 5745, 2625]"
714,Tukzer Stylus Pen,"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 iPad 6/7/8/9th Gen; iPad 10.2"", Pro 12.9/11"", Mini 6/5th, Air 5/4/3rd, Precise for Writing/Drawing (3 Spare Tips)",Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'StylusPens']",99000,33700,66,https://m.media-amazon.com/images/I/414zbaw52sL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tukzer-Rejection-Compatible-2018-2020-Precise/dp/B08KRMK9LZ/ref=sr_1_346?qid=1672903012&s=computers&sr=1-346,"[7248, 8683, 3393, 5828, 4244, 6521, 3101, 8162]"
715,Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting,"Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting, 6 Programmable Buttons, Gaming Grade Sensor, 8K DPI Tracking, 16.8mn Color, Light Weight - Black",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,"['Computers&Accessories', 'Accessories&Peripherals', 'PCGamingPeripherals', 'GamingMice']",32900,24700,25,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41zEY42v1tL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Logitech-G102-Customizable-Lighting-Programmable/dp/B08LT9BMPP/ref=sr_1_347?qid=1672903012&s=computers&sr=1-347,"[9017, 2899, 816, 2545, 3722, 6207, 7096, 1368]"
716,Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB,"Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function",Electronics|HomeAudio|Speakers|BluetoothSpeakers,"['Electronics', 'HomeAudio', 'Speakers', 'BluetoothSpeakers']",19800,14800,25,https://m.media-amazon.com/images/I/31c2Mxy32-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Zeb-Vita-Portable-Speaker-Bluetooth/dp/B0814ZY6FP/ref=sr_1_352?qid=1672903012&s=computers&sr=1-352,"[4337, 8603, 7612, 2062, 6223, 3369, 5171, 6834]"
717,Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD ,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|SATACables,"['Computers&Accessories', 'Accessories&Peripherals', 'Cables&Accessories', 'Cables', 'SATACables']",16500,5800,65,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41FrpTwOndL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/LAPSTER-SATA-CABLE-LAPTOP-DESKTOP/dp/B09F3PDDRF/ref=sr_1_353?qid=1672903012&s=computers&sr=1-353,"[5880, 2676, 6799, 6555, 202, 6995, 4986, 547]"
718,URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging,"URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Chargers', 'PowerBanks']",41200,14800,64,https://m.media-amazon.com/images/I/31Oj5BsHwdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/URBN-Li-Polymer-Charge-Compact-Certification/dp/B07X963JNS/ref=sr_1_356?qid=1672903012&s=computers&sr=1-356,"[7810, 8676, 1161, 6279, 3025, 7785, 528, 6124]"
719,Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording,Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,"['Electronics', 'Cameras&Photography', 'SecurityCameras', 'DomeCameras']",65800,40800,38,https://m.media-amazon.com/images/I/31R3Qf2nO0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Smart-Camera-Coverage-Intruder-Google/dp/B09LD3116F/ref=sr_1_357?qid=1672903012&s=computers&sr=1-357,"[5518, 8318, 5673, 4453, 6935, 1655, 6612, 8705]"
720,Duracell CR2025 3V Lithium Coin Battery,"Duracell CR2025 3V Lithium Coin Battery, 5 pcs, 2025 Coin Button Cell Battery, DL2025",Electronics|GeneralPurposeBatteries&BatteryChargers,"['Electronics', 'GeneralPurposeBatteries&BatteryChargers']",3300,1900,42,https://m.media-amazon.com/images/I/419w6FnCr2L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-Chhota-Power-Coins-2025-5/dp/B08Y5QJTVK/ref=sr_1_358?qid=1672903012&s=computers&sr=1-358,"[7677, 4215, 1980, 7802, 5141, 5428, 2568, 847]"
721,Camel Fabrica Acrylic Ultra Color - 15ml each,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,"['Home&Kitchen', 'CraftMaterials', 'PaintingMaterials', 'Paints']",3800,3300,13,https://m.media-amazon.com/images/I/31TDc727hUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Camel-Camlin-Kokuyo-Fabrica-Acrylic/dp/B00LY1FN1K/ref=sr_1_359?qid=1672903012&s=computers&sr=1-359,"[5179, 6125, 1557, 7974, 5785, 3169, 8229, 6110]"
722,Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin) (Black),Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin) (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,"['Computers&Accessories', 'Accessories&Peripherals', 'LaptopAccessories', 'LaptopChargers&PowerSupplies']",46100,20700,55,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/312ne4gFX+L._SY300_SX300_.jpg,https://www.amazon.in/Lenovo-65W-320-15IKBRA-320S-14IKBR-510S-13IKB/dp/B07DJ5KYDZ/ref=sr_1_360?qid=1672903012&s=computers&sr=1-360,"[8665, 3665, 2900, 8736, 1927, 3051, 6996, 3962]"
723,Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers,"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa)",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCHeadsets,"['Computers&Accessories', 'Accessories&Peripherals', 'Audio&VideoAccessories', 'PCHeadsets']",16500,10700,35,https://m.media-amazon.com/images/I/31eE6slx4EL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-B4B09PA-Headphones-with-Mic/dp/B009LJ2BXA/ref=sr_1_361?qid=1672903013&s=computers&sr=1-361,"[458, 7746, 1921, 3914, 1703, 4607, 3448, 4504]"
724,Redragon K617 Fizz 60% Wired RGB Gaming Keyboard,"Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Compact Mechanical Keyboard w/White and Grey Color Keycaps, Linear Red Switch, Pro Driver/Software Supported",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,"['Computers&Accessories', 'Accessories&Peripherals', 'PCGamingPeripherals', 'GamingKeyboards']",57700,43900,24,https://m.media-amazon.com/images/I/41nRBNNDnNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Redragon-K617-Keyboard-Mechanical-Supported/dp/B09BVCVTBC/ref=sr_1_362?qid=1672903013&s=computers&sr=1-362,"[7424, 1656, 1913, 2195, 7132, 8620, 3901, 5152]"
725,HP GT 53 XL Cartridge Ink,HP GT 53 XL Cartridge Ink,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges","['Computers&Accessories', 'Printers,Inks&Accessories', 'Inks,Toners&Cartridges', 'InkjetInkCartridges']",11900,9800,18,https://m.media-amazon.com/images/I/41fuAckaI7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-GT53XL-135-ml-Black-Bottle/dp/B07SY4C3TD/ref=sr_1_364?qid=1672903013&s=computers&sr=1-364,"[7040, 8175, 4485, 8014, 3881, 3423, 2803, 6539]"
726,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display","Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",Electronics|WearableTechnology|SmartWatches,"['Electronics', 'WearableTechnology', 'SmartWatches']",99000,41600,58,https://m.media-amazon.com/images/I/41YBVJ+UTxL._SY300_SX300_.jpg,https://www.amazon.in/Noise-ColorFit-Bezel-Less-TruView-Display/dp/B094JB13XL/ref=sr_1_365?qid=1672903013&s=computers&sr=1-365,"[3680, 6950, 1131, 5708, 3679, 2036, 3666, 4775]"
727,Zebronics Zeb-JUKEBAR 3900,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black)",Electronics|HomeAudio|Speakers|SoundbarSpeakers,"['Electronics', 'HomeAudio', 'Speakers', 'SoundbarSpeakers']",206200,82500,60,https://m.media-amazon.com/images/I/31flGUWUY9L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Zeb-JUKEBAR-3900-Multimedia-Supporting/dp/B08CRRQK6Z/ref=sr_1_366?qid=1672903013&s=computers&sr=1-366,"[4841, 2512, 6102, 5507, 666, 6904, 730, 5576]"
728,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","['Electronics', 'Headphones,Earbuds&Accessories', 'Headphones', 'In-Ear']",21300,6600,69,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/317pd1KDJpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Boat-Bassheads-102-Wired-Earphones/dp/B08MTLLSL8/ref=sr_1_367?qid=1672903013&s=computers&sr=1-367,"[2543, 4965, 1032, 7325, 6483, 8378, 846, 5225]"
729,Duracell CR2016 3V Lithium Coin Battery,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016",Electronics|GeneralPurposeBatteries&BatteryChargers,"['Electronics', 'GeneralPurposeBatteries&BatteryChargers']",3300,1900,42,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41SqfLI2FuL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-Chhota-Power-Coins-2016-5/dp/B08Y57TPDM/ref=sr_1_368?qid=1672903013&s=computers&sr=1-368,"[224, 5019, 3782, 5937, 5379, 7748, 4606, 6455]"
